Combination,Capacitance,Total Volume
"parallel:[220.0, 330.0] and series:[47.0, 100.0, 220.0, 1000.0]",577.0,1065.47
"parallel:[220.0, 330.0] and series:[47.0, 100.0, 330.0, 470.0]",577.0,968.08
"parallel:[220.0, 330.0] and series:[47.0, 100.0, 330.0, 680.0]",578.0,1030.91
"parallel:[220.0, 330.0] and series:[47.0, 100.0, 330.0, 820.0]",578.0,1109.45
"parallel:[220.0, 330.0] and series:[47.0, 100.0, 330.0, 1000.0]",578.0,1109.45
"parallel:[220.0, 330.0] and series:[47.0, 100.0, 470.0, 680.0]",579.0,1093.75
"parallel:[220.0, 330.0] and series:[47.0, 100.0, 470.0, 820.0]",579.0,1172.29
"parallel:[220.0, 330.0] and series:[47.0, 100.0, 470.0, 1000.0]",579.0,1172.29
"parallel:[220.0, 330.0] and series:[47.0, 100.0, 680.0, 820.0]",579.0,1235.12
"parallel:[220.0, 330.0] and series:[47.0, 100.0, 680.0, 1000.0]",580.0,1235.12
"parallel:[220.0, 330.0] and series:[47.0, 100.0, 820.0, 1000.0]",580.0,1313.66
"parallel:[220.0, 330.0] and series:[47.0, 220.0, 330.0, 470.0]",582.0,1003.74
"parallel:[220.0, 330.0] and series:[47.0, 220.0, 330.0, 680.0]",583.0,1066.57
"parallel:[220.0, 330.0] and series:[47.0, 220.0, 330.0, 820.0]",583.0,1145.11
"parallel:[220.0, 330.0] and series:[47.0, 220.0, 330.0, 1000.0]",583.0,1145.11
"parallel:[220.0, 330.0] and series:[47.0, 220.0, 470.0, 680.0]",584.0,1129.4
"parallel:[220.0, 330.0] and series:[47.0, 220.0, 470.0, 820.0]",584.0,1207.94
"parallel:[220.0, 330.0] and series:[47.0, 220.0, 470.0, 1000.0]",585.0,1207.94
"parallel:[220.0, 330.0] and series:[47.0, 220.0, 680.0, 820.0]",585.0,1270.78
"parallel:[220.0, 330.0] and series:[47.0, 220.0, 680.0, 1000.0]",585.0,1270.78
"parallel:[220.0, 330.0] and series:[47.0, 220.0, 820.0, 1000.0]",586.0,1349.32
"parallel:[220.0, 330.0] and series:[47.0, 330.0, 470.0, 680.0]",586.0,1173.39
"parallel:[220.0, 330.0] and series:[47.0, 330.0, 470.0, 820.0]",586.0,1251.93
"parallel:[220.0, 330.0] and series:[47.0, 330.0, 470.0, 1000.0]",586.0,1251.93
"parallel:[220.0, 330.0] and series:[47.0, 330.0, 680.0, 820.0]",587.0,1314.76
"parallel:[220.0, 330.0] and series:[47.0, 330.0, 680.0, 1000.0]",587.0,1314.76
"parallel:[220.0, 330.0] and series:[47.0, 330.0, 820.0, 1000.0]",588.0,1393.3
"parallel:[220.0, 330.0] and series:[47.0, 470.0, 680.0, 820.0]",588.0,1377.59
"parallel:[220.0, 330.0] and series:[47.0, 470.0, 680.0, 1000.0]",589.0,1377.59
"parallel:[220.0, 330.0] and series:[47.0, 470.0, 820.0, 1000.0]",589.0,1456.13
"parallel:[220.0, 330.0] and series:[47.0, 680.0, 820.0, 1000.0]",590.0,1518.96
"parallel:[220.0, 330.0] and series:[100.0, 220.0, 330.0, 470.0]",601.0,1026.2
"parallel:[220.0, 330.0] and series:[100.0, 220.0, 330.0, 680.0]",603.0,1089.03
"parallel:[220.0, 330.0] and series:[100.0, 220.0, 330.0, 820.0]",603.0,1167.57
"parallel:[220.0, 330.0] and series:[100.0, 220.0, 330.0, 1000.0]",604.0,1167.57
"parallel:[220.0, 330.0] and series:[100.0, 220.0, 470.0, 680.0]",605.0,1151.87
"parallel:[220.0, 330.0] and series:[100.0, 220.0, 470.0, 820.0]",606.0,1230.41
"parallel:[220.0, 330.0] and series:[100.0, 220.0, 470.0, 1000.0]",607.0,1230.41
"parallel:[220.0, 330.0] and series:[100.0, 220.0, 680.0, 820.0]",608.0,1293.24
"parallel:[220.0, 330.0] and series:[100.0, 220.0, 680.0, 1000.0]",609.0,1293.24
"parallel:[220.0, 330.0] and series:[100.0, 220.0, 820.0, 1000.0]",610.0,1371.78
"parallel:[220.0, 330.0] and series:[100.0, 330.0, 470.0, 680.0]",610.0,1195.85
"parallel:[220.0, 330.0] and series:[100.0, 330.0, 470.0, 820.0]",611.0,1274.39
"parallel:[220.0, 330.0] and series:[100.0, 330.0, 470.0, 1000.0]",612.0,1274.39
"parallel:[220.0, 330.0] and series:[100.0, 330.0, 680.0, 820.0]",614.0,1337.22
"parallel:[220.0, 330.0] and series:[100.0, 330.0, 680.0, 1000.0]",615.0,1337.22
"parallel:[220.0, 330.0] and series:[100.0, 330.0, 820.0, 1000.0]",616.0,1415.76
"parallel:[220.0, 330.0] and series:[100.0, 470.0, 680.0, 820.0]",617.0,1400.05
"parallel:[220.0, 330.0] and series:[100.0, 470.0, 680.0, 1000.0]",619.0,1400.05
"parallel:[220.0, 330.0] and series:[100.0, 470.0, 820.0, 1000.0]",620.0,1478.59
"parallel:[220.0, 330.0] and series:[100.0, 680.0, 820.0, 1000.0]",623.0,1541.42
"parallel:[220.0, 330.0] and series:[220.0, 330.0, 470.0, 680.0]",639.0,1231.51
"parallel:[220.0, 330.0] and series:[220.0, 330.0, 470.0, 820.0]",642.0,1310.05
"parallel:[220.0, 330.0] and series:[220.0, 330.0, 470.0, 1000.0]",643.0,1310.05
"parallel:[220.0, 330.0] and series:[220.0, 330.0, 680.0, 820.0]",647.0,1372.88
"parallel:[220.0, 330.0] and series:[220.0, 330.0, 680.0, 1000.0]",650.0,1372.88
"parallel:[220.0, 330.0] and series:[220.0, 330.0, 820.0, 1000.0]",652.0,1451.42
"parallel:[220.0, 330.0] and series:[220.0, 470.0, 680.0, 820.0]",657.0,1435.71
"parallel:[220.0, 330.0] and series:[220.0, 470.0, 680.0, 1000.0]",659.0,1435.71
"parallel:[220.0, 330.0] and series:[220.0, 470.0, 820.0, 1000.0]",662.0,1514.25
"parallel:[220.0, 330.0] and series:[220.0, 680.0, 820.0, 1000.0]",671.0,1577.08
"parallel:[220.0, 330.0] and series:[330.0, 470.0, 680.0, 820.0]",677.0,1479.69
"parallel:[220.0, 330.0] and series:[330.0, 470.0, 680.0, 1000.0]",681.0,1479.69
"parallel:[220.0, 330.0] and series:[330.0, 470.0, 820.0, 1000.0]",686.0,1558.23
"parallel:[220.0, 330.0] and series:[330.0, 680.0, 820.0, 1000.0]",699.0,1621.06
"parallel:[220.0, 330.0] and series:[470.0, 680.0, 820.0, 1000.0]",722.0,1683.89
"parallel:[220.0, 330.0] and series:[47.0, 100.0, 220.0, 330.0, 470.0]",574.0,1112.6
"parallel:[220.0, 330.0] and series:[47.0, 100.0, 220.0, 330.0, 680.0]",575.0,1175.43
"parallel:[220.0, 330.0] and series:[47.0, 100.0, 220.0, 330.0, 820.0]",575.0,1253.97
"parallel:[220.0, 330.0] and series:[47.0, 100.0, 220.0, 330.0, 1000.0]",575.0,1253.97
"parallel:[220.0, 330.0] and series:[47.0, 100.0, 220.0, 470.0, 680.0]",575.0,1238.26
"parallel:[220.0, 330.0] and series:[47.0, 100.0, 220.0, 470.0, 820.0]",576.0,1316.8
"parallel:[220.0, 330.0] and series:[47.0, 100.0, 220.0, 470.0, 1000.0]",576.0,1316.8
"parallel:[220.0, 330.0] and series:[47.0, 100.0, 220.0, 680.0, 820.0]",576.0,1379.63
"parallel:[220.0, 330.0] and series:[47.0, 100.0, 220.0, 680.0, 1000.0]",576.0,1379.63
"parallel:[220.0, 330.0] and series:[47.0, 100.0, 220.0, 820.0, 1000.0]",576.0,1458.17
"parallel:[220.0, 330.0] and series:[47.0, 100.0, 330.0, 470.0, 680.0]",576.0,1282.24
"parallel:[220.0, 330.0] and series:[47.0, 100.0, 330.0, 470.0, 820.0]",577.0,1360.78
"parallel:[220.0, 330.0] and series:[47.0, 100.0, 330.0, 470.0, 1000.0]",577.0,1360.78
"parallel:[220.0, 330.0] and series:[47.0, 100.0, 330.0, 680.0, 820.0]",577.0,1423.61
"parallel:[220.0, 330.0] and series:[47.0, 100.0, 330.0, 680.0, 1000.0]",577.0,1423.61
"parallel:[220.0, 330.0] and series:[47.0, 100.0, 330.0, 820.0, 1000.0]",577.0,1502.15
"parallel:[220.0, 330.0] and series:[47.0, 100.0, 470.0, 680.0, 820.0]",578.0,1486.45
"parallel:[220.0, 330.0] and series:[47.0, 100.0, 470.0, 680.0, 1000.0]",578.0,1486.45
"parallel:[220.0, 330.0] and series:[47.0, 100.0, 470.0, 820.0, 1000.0]",578.0,1564.99
"parallel:[220.0, 330.0] and series:[47.0, 100.0, 680.0, 820.0, 1000.0]",579.0,1627.82
"parallel:[220.0, 330.0] and series:[47.0, 220.0, 330.0, 470.0, 680.0]",581.0,1317.9
"parallel:[220.0, 330.0] and series:[47.0, 220.0, 330.0, 470.0, 820.0]",581.0,1396.44
"parallel:[220.0, 330.0] and series:[47.0, 220.0, 330.0, 470.0, 1000.0]",581.0,1396.44
"parallel:[220.0, 330.0] and series:[47.0, 220.0, 330.0, 680.0, 820.0]",582.0,1459.27
"parallel:[220.0, 330.0] and series:[47.0, 220.0, 330.0, 680.0, 1000.0]",582.0,1459.27
"parallel:[220.0, 330.0] and series:[47.0, 220.0, 330.0, 820.0, 1000.0]",582.0,1537.81
"parallel:[220.0, 330.0] and series:[47.0, 220.0, 470.0, 680.0, 820.0]",583.0,1522.1
"parallel:[220.0, 330.0] and series:[47.0, 220.0, 470.0, 680.0, 1000.0]",583.0,1522.1
"parallel:[220.0, 330.0] and series:[47.0, 220.0, 470.0, 820.0, 1000.0]",583.0,1600.64
"parallel:[220.0, 330.0] and series:[47.0, 220.0, 680.0, 820.0, 1000.0]",584.0,1663.47
"parallel:[220.0, 330.0] and series:[47.0, 330.0, 470.0, 680.0, 820.0]",584.0,1566.09
"parallel:[220.0, 330.0] and series:[47.0, 330.0, 470.0, 680.0, 1000.0]",585.0,1566.09
"parallel:[220.0, 330.0] and series:[47.0, 330.0, 470.0, 820.0, 1000.0]",585.0,1644.62
"parallel:[220.0, 330.0] and series:[47.0, 330.0, 680.0, 820.0, 1000.0]",586.0,1707.46
"parallel:[220.0, 330.0] and series:[47.0, 470.0, 680.0, 820.0, 1000.0]",587.0,1770.29
"parallel:[220.0, 330.0] and series:[100.0, 220.0, 330.0, 470.0, 680.0]",597.0,1340.36
"parallel:[220.0, 330.0] and series:[100.0, 220.0, 330.0, 470.0, 820.0]",598.0,1418.9
"parallel:[220.0, 330.0] and series:[100.0, 220.0, 330.0, 470.0, 1000.0]",598.0,1418.9
"parallel:[220.0, 330.0] and series:[100.0, 220.0, 330.0, 680.0, 820.0]",599.0,1481.73
"parallel:[220.0, 330.0] and series:[100.0, 220.0, 330.0, 680.0, 1000.0]",600.0,1481.73
"parallel:[220.0, 330.0] and series:[100.0, 220.0, 330.0, 820.0, 1000.0]",601.0,1560.27
"parallel:[220.0, 330.0] and series:[100.0, 220.0, 470.0, 680.0, 820.0]",602.0,1544.57
"parallel:[220.0, 330.0] and series:[100.0, 220.0, 470.0, 680.0, 1000.0]",602.0,1544.57
"parallel:[220.0, 330.0] and series:[100.0, 220.0, 470.0, 820.0, 1000.0]",603.0,1623.11
"parallel:[220.0, 330.0] and series:[100.0, 220.0, 680.0, 820.0, 1000.0]",605.0,1685.94
"parallel:[220.0, 330.0] and series:[100.0, 330.0, 470.0, 680.0, 820.0]",606.0,1588.55
"parallel:[220.0, 330.0] and series:[100.0, 330.0, 470.0, 680.0, 1000.0]",607.0,1588.55
"parallel:[220.0, 330.0] and series:[100.0, 330.0, 470.0, 820.0, 1000.0]",608.0,1667.09
"parallel:[220.0, 330.0] and series:[100.0, 330.0, 680.0, 820.0, 1000.0]",610.0,1729.92
"parallel:[220.0, 330.0] and series:[100.0, 470.0, 680.0, 820.0, 1000.0]",613.0,1792.75
"parallel:[220.0, 330.0] and series:[220.0, 330.0, 470.0, 680.0, 820.0]",631.0,1624.2
"parallel:[220.0, 330.0] and series:[220.0, 330.0, 470.0, 680.0, 1000.0]",632.0,1624.2
"parallel:[220.0, 330.0] and series:[220.0, 330.0, 470.0, 820.0, 1000.0]",634.0,1702.74
"parallel:[220.0, 330.0] and series:[220.0, 330.0, 680.0, 820.0, 1000.0]",639.0,1765.58
"parallel:[220.0, 330.0] and series:[220.0, 470.0, 680.0, 820.0, 1000.0]",646.0,1828.41
"parallel:[220.0, 330.0] and series:[330.0, 470.0, 680.0, 820.0, 1000.0]",663.0,1872.39
"parallel:[220.0, 470.0] and series:[47.0]",737.0,482.23
"parallel:[220.0, 470.0] and series:[100.0]",790.0,504.7
"parallel:[220.0, 470.0] and series:[220.0]",910.0,540.35
"parallel:[220.0, 470.0] and series:[47.0, 100.0]",722.0,591.09
"parallel:[220.0, 470.0] and series:[47.0, 220.0]",729.0,626.75
"parallel:[220.0, 470.0] and series:[47.0, 330.0]",731.0,670.73
"parallel:[220.0, 470.0] and series:[47.0, 470.0]",733.0,733.56
"parallel:[220.0, 470.0] and series:[47.0, 680.0]",734.0,796.39
"parallel:[220.0, 470.0] and series:[47.0, 820.0]",734.0,874.93
"parallel:[220.0, 470.0] and series:[47.0, 1000.0]",735.0,874.93
"parallel:[220.0, 470.0] and series:[100.0, 220.0]",759.0,649.21
"parallel:[220.0, 470.0] and series:[100.0, 330.0]",767.0,693.19
"parallel:[220.0, 470.0] and series:[100.0, 470.0]",772.0,756.02
"parallel:[220.0, 470.0] and series:[100.0, 680.0]",777.0,818.86
"parallel:[220.0, 470.0] and series:[100.0, 820.0]",779.0,897.4
"parallel:[220.0, 470.0] and series:[100.0, 1000.0]",781.0,897.4
"parallel:[220.0, 470.0] and series:[220.0, 330.0]",822.0,728.85
"parallel:[220.0, 470.0] and series:[220.0, 470.0]",840.0,791.68
"parallel:[220.0, 470.0] and series:[220.0, 680.0]",856.0,854.51
"parallel:[220.0, 470.0] and series:[220.0, 820.0]",863.0,933.05
"parallel:[220.0, 470.0] and series:[220.0, 1000.0]",870.0,933.05
"parallel:[220.0, 470.0] and series:[330.0, 470.0]",884.0,835.66
"parallel:[220.0, 470.0] and series:[330.0, 680.0]",912.0,898.49
"parallel:[220.0, 470.0] and series:[330.0, 820.0]",925.0,977.03
"parallel:[220.0, 470.0] and series:[330.0, 1000.0]",938.0,977.03
"parallel:[220.0, 470.0] and series:[470.0, 680.0]",968.0,961.33
"parallel:[220.0, 470.0] and series:[470.0, 820.0]",989.0,1039.87
"parallel:[220.0, 470.0] and series:[47.0, 100.0, 220.0]",718.0,735.6
"parallel:[220.0, 470.0] and series:[47.0, 100.0, 330.0]",719.0,779.59
"parallel:[220.0, 470.0] and series:[47.0, 100.0, 470.0]",720.0,842.42
"parallel:[220.0, 470.0] and series:[47.0, 100.0, 680.0]",721.0,905.25
"parallel:[220.0, 470.0] and series:[47.0, 100.0, 820.0]",721.0,983.79
"parallel:[220.0, 470.0] and series:[47.0, 100.0, 1000.0]",721.0,983.79
"parallel:[220.0, 470.0] and series:[47.0, 220.0, 330.0]",725.0,815.24
"parallel:[220.0, 470.0] and series:[47.0, 220.0, 470.0]",726.0,878.07
"parallel:[220.0, 470.0] and series:[47.0, 220.0, 680.0]",727.0,940.91
"parallel:[220.0, 470.0] and series:[47.0, 220.0, 820.0]",727.0,1019.45
"parallel:[220.0, 470.0] and series:[47.0, 220.0, 1000.0]",727.0,1019.45
"parallel:[220.0, 470.0] and series:[47.0, 330.0, 470.0]",728.0,922.06
"parallel:[220.0, 470.0] and series:[47.0, 330.0, 680.0]",729.0,984.89
"parallel:[220.0, 470.0] and series:[47.0, 330.0, 820.0]",729.0,1063.43
"parallel:[220.0, 470.0] and series:[47.0, 330.0, 1000.0]",730.0,1063.43
"parallel:[220.0, 470.0] and series:[47.0, 470.0, 680.0]",730.0,1047.72
"parallel:[220.0, 470.0] and series:[47.0, 470.0, 820.0]",731.0,1126.26
"parallel:[220.0, 470.0] and series:[47.0, 470.0, 1000.0]",731.0,1126.26
"parallel:[220.0, 470.0] and series:[47.0, 680.0, 820.0]",732.0,1189.09
"parallel:[220.0, 470.0] and series:[47.0, 680.0, 1000.0]",732.0,1189.09
"parallel:[220.0, 470.0] and series:[47.0, 820.0, 1000.0]",733.0,1267.63
"parallel:[220.0, 470.0] and series:[100.0, 220.0, 330.0]",747.0,837.71
"parallel:[220.0, 470.0] and series:[100.0, 220.0, 470.0]",750.0,900.54
"parallel:[220.0, 470.0] and series:[100.0, 220.0, 680.0]",752.0,963.37
"parallel:[220.0, 470.0] and series:[100.0, 220.0, 820.0]",753.0,1041.91
"parallel:[220.0, 470.0] and series:[100.0, 220.0, 1000.0]",754.0,1041.91
"parallel:[220.0, 470.0] and series:[100.0, 330.0, 470.0]",756.0,944.52
"parallel:[220.0, 470.0] and series:[100.0, 330.0, 680.0]",759.0,1007.35
"parallel:[220.0, 470.0] and series:[100.0, 330.0, 820.0]",760.0,1085.89
"parallel:[220.0, 470.0] and series:[100.0, 330.0, 1000.0]",761.0,1085.89
"parallel:[220.0, 470.0] and series:[100.0, 470.0, 680.0]",764.0,1070.18
"parallel:[220.0, 470.0] and series:[100.0, 470.0, 820.0]",765.0,1148.72
"parallel:[220.0, 470.0] and series:[100.0, 470.0, 1000.0]",766.0,1148.72
"parallel:[220.0, 470.0] and series:[100.0, 680.0, 820.0]",769.0,1211.55
"parallel:[220.0, 470.0] and series:[100.0, 680.0, 1000.0]",770.0,1211.55
"parallel:[220.0, 470.0] and series:[100.0, 820.0, 1000.0]",772.0,1290.09
"parallel:[220.0, 470.0] and series:[220.0, 330.0, 470.0]",793.0,980.18
"parallel:[220.0, 470.0] and series:[220.0, 330.0, 680.0]",801.0,1043.01
"parallel:[220.0, 470.0] and series:[220.0, 330.0, 820.0]",804.0,1121.55
"parallel:[220.0, 470.0] and series:[220.0, 330.0, 1000.0]",807.0,1121.55
"parallel:[220.0, 470.0] and series:[220.0, 470.0, 680.0]",813.0,1105.84
"parallel:[220.0, 470.0] and series:[220.0, 470.0, 820.0]",817.0,1184.38
"parallel:[220.0, 470.0] and series:[220.0, 470.0, 1000.0]",820.0,1184.38
"parallel:[220.0, 470.0] and series:[220.0, 680.0, 820.0]",828.0,1247.21
"parallel:[220.0, 470.0] and series:[220.0, 680.0, 1000.0]",833.0,1247.21
"parallel:[220.0, 470.0] and series:[220.0, 820.0, 1000.0]",838.0,1325.75
"parallel:[220.0, 470.0] and series:[330.0, 470.0, 680.0]",841.0,1149.82
"parallel:[220.0, 470.0] and series:[330.0, 470.0, 820.0]",847.0,1228.36
"parallel:[220.0, 470.0] and series:[330.0, 470.0, 1000.0]",852.0,1228.36
"parallel:[220.0, 470.0] and series:[330.0, 680.0, 820.0]",865.0,1291.19
"parallel:[220.0, 470.0] and series:[330.0, 680.0, 1000.0]",872.0,1291.19
"parallel:[220.0, 470.0] and series:[330.0, 820.0, 1000.0]",880.0,1369.73
"parallel:[220.0, 470.0] and series:[470.0, 680.0, 820.0]",898.0,1354.03
"parallel:[220.0, 470.0] and series:[470.0, 680.0, 1000.0]",907.0,1354.03
"parallel:[220.0, 470.0] and series:[470.0, 820.0, 1000.0]",920.0,1432.57
"parallel:[220.0, 470.0] and series:[680.0, 820.0, 1000.0]",961.0,1495.4
"parallel:[220.0, 470.0] and series:[47.0, 100.0, 220.0, 330.0]",716.0,924.1
"parallel:[220.0, 470.0] and series:[47.0, 100.0, 220.0, 470.0]",716.0,986.93
"parallel:[220.0, 470.0] and series:[47.0, 100.0, 220.0, 680.0]",717.0,1049.76
"parallel:[220.0, 470.0] and series:[47.0, 100.0, 220.0, 820.0]",717.0,1128.3
"parallel:[220.0, 470.0] and series:[47.0, 100.0, 220.0, 1000.0]",717.0,1128.3
"parallel:[220.0, 470.0] and series:[47.0, 100.0, 330.0, 470.0]",717.0,1030.91
"parallel:[220.0, 470.0] and series:[47.0, 100.0, 330.0, 680.0]",718.0,1093.74
"parallel:[220.0, 470.0] and series:[47.0, 100.0, 330.0, 820.0]",718.0,1172.28
"parallel:[220.0, 470.0] and series:[47.0, 100.0, 330.0, 1000.0]",718.0,1172.28
"parallel:[220.0, 470.0] and series:[47.0, 100.0, 470.0, 680.0]",719.0,1156.58
"parallel:[220.0, 470.0] and series:[47.0, 100.0, 470.0, 820.0]",719.0,1235.12
"parallel:[220.0, 470.0] and series:[47.0, 100.0, 470.0, 1000.0]",719.0,1235.12
"parallel:[220.0, 470.0] and series:[47.0, 100.0, 680.0, 820.0]",719.0,1297.95
"parallel:[220.0, 470.0] and series:[47.0, 100.0, 680.0, 1000.0]",720.0,1297.95
"parallel:[220.0, 470.0] and series:[47.0, 100.0, 820.0, 1000.0]",720.0,1376.49
"parallel:[220.0, 470.0] and series:[47.0, 220.0, 330.0, 470.0]",722.0,1066.57
"parallel:[220.0, 470.0] and series:[47.0, 220.0, 330.0, 680.0]",723.0,1129.4
"parallel:[220.0, 470.0] and series:[47.0, 220.0, 330.0, 820.0]",723.0,1207.94
"parallel:[220.0, 470.0] and series:[47.0, 220.0, 330.0, 1000.0]",723.0,1207.94
"parallel:[220.0, 470.0] and series:[47.0, 220.0, 470.0, 680.0]",724.0,1192.23
"parallel:[220.0, 470.0] and series:[47.0, 220.0, 470.0, 820.0]",724.0,1270.77
"parallel:[220.0, 470.0] and series:[47.0, 220.0, 470.0, 1000.0]",725.0,1270.77
"parallel:[220.0, 470.0] and series:[47.0, 220.0, 680.0, 820.0]",725.0,1333.61
"parallel:[220.0, 470.0] and series:[47.0, 220.0, 680.0, 1000.0]",725.0,1333.61
"parallel:[220.0, 470.0] and series:[47.0, 220.0, 820.0, 1000.0]",726.0,1412.15
"parallel:[220.0, 470.0] and series:[47.0, 330.0, 470.0, 680.0]",726.0,1236.22
"parallel:[220.0, 470.0] and series:[47.0, 330.0, 470.0, 820.0]",726.0,1314.76
"parallel:[220.0, 470.0] and series:[47.0, 330.0, 470.0, 1000.0]",726.0,1314.76
"parallel:[220.0, 470.0] and series:[47.0, 330.0, 680.0, 820.0]",727.0,1377.59
"parallel:[220.0, 470.0] and series:[47.0, 330.0, 680.0, 1000.0]",727.0,1377.59
"parallel:[220.0, 470.0] and series:[47.0, 330.0, 820.0, 1000.0]",728.0,1456.13
"parallel:[220.0, 470.0] and series:[47.0, 470.0, 680.0, 820.0]",728.0,1440.42
"parallel:[220.0, 470.0] and series:[47.0, 470.0, 680.0, 1000.0]",729.0,1440.42
"parallel:[220.0, 470.0] and series:[47.0, 470.0, 820.0, 1000.0]",729.0,1518.96
"parallel:[220.0, 470.0] and series:[47.0, 680.0, 820.0, 1000.0]",730.0,1581.79
"parallel:[220.0, 470.0] and series:[100.0, 220.0, 330.0, 470.0]",741.0,1089.03
"parallel:[220.0, 470.0] and series:[100.0, 220.0, 330.0, 680.0]",743.0,1151.86
"parallel:[220.0, 470.0] and series:[100.0, 220.0, 330.0, 820.0]",743.0,1230.4
"parallel:[220.0, 470.0] and series:[100.0, 220.0, 330.0, 1000.0]",744.0,1230.4
"parallel:[220.0, 470.0] and series:[100.0, 220.0, 470.0, 680.0]",745.0,1214.7
"parallel:[220.0, 470.0] and series:[100.0, 220.0, 470.0, 820.0]",746.0,1293.24
"parallel:[220.0, 470.0] and series:[100.0, 220.0, 470.0, 1000.0]",747.0,1293.24
"parallel:[220.0, 470.0] and series:[100.0, 220.0, 680.0, 820.0]",748.0,1356.07
"parallel:[220.0, 470.0] and series:[100.0, 220.0, 680.0, 1000.0]",749.0,1356.07
"parallel:[220.0, 470.0] and series:[100.0, 220.0, 820.0, 1000.0]",750.0,1434.61
"parallel:[220.0, 470.0] and series:[100.0, 330.0, 470.0, 680.0]",750.0,1258.68
"parallel:[220.0, 470.0] and series:[100.0, 330.0, 470.0, 820.0]",751.0,1337.22
"parallel:[220.0, 470.0] and series:[100.0, 330.0, 470.0, 1000.0]",752.0,1337.22
"parallel:[220.0, 470.0] and series:[100.0, 330.0, 680.0, 820.0]",754.0,1400.05
"parallel:[220.0, 470.0] and series:[100.0, 330.0, 680.0, 1000.0]",755.0,1400.05
"parallel:[220.0, 470.0] and series:[100.0, 330.0, 820.0, 1000.0]",756.0,1478.59
"parallel:[220.0, 470.0] and series:[100.0, 470.0, 680.0, 820.0]",757.0,1462.88
"parallel:[220.0, 470.0] and series:[100.0, 470.0, 680.0, 1000.0]",759.0,1462.88
"parallel:[220.0, 470.0] and series:[100.0, 470.0, 820.0, 1000.0]",760.0,1541.42
"parallel:[220.0, 470.0] and series:[100.0, 680.0, 820.0, 1000.0]",763.0,1604.25
"parallel:[220.0, 470.0] and series:[220.0, 330.0, 470.0, 680.0]",779.0,1294.34
"parallel:[220.0, 470.0] and series:[220.0, 330.0, 470.0, 820.0]",782.0,1372.88
"parallel:[220.0, 470.0] and series:[220.0, 330.0, 470.0, 1000.0]",783.0,1372.88
"parallel:[220.0, 470.0] and series:[220.0, 330.0, 680.0, 820.0]",787.0,1435.71
"parallel:[220.0, 470.0] and series:[220.0, 330.0, 680.0, 1000.0]",790.0,1435.71
"parallel:[220.0, 470.0] and series:[220.0, 330.0, 820.0, 1000.0]",792.0,1514.25
"parallel:[220.0, 470.0] and series:[220.0, 470.0, 680.0, 820.0]",797.0,1498.54
"parallel:[220.0, 470.0] and series:[220.0, 470.0, 680.0, 1000.0]",799.0,1498.54
"parallel:[220.0, 470.0] and series:[220.0, 470.0, 820.0, 1000.0]",802.0,1577.08
"parallel:[220.0, 470.0] and series:[220.0, 680.0, 820.0, 1000.0]",811.0,1639.91
"parallel:[220.0, 470.0] and series:[330.0, 470.0, 680.0, 820.0]",817.0,1542.52
"parallel:[220.0, 470.0] and series:[330.0, 470.0, 680.0, 1000.0]",821.0,1542.52
"parallel:[220.0, 470.0] and series:[330.0, 470.0, 820.0, 1000.0]",826.0,1621.06
